,eventid,iyear,imonth,iday,crit1,crit2,crit3,city,vicinity,latitude,longitude,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,success,suicide,targtype1,targtype1_txt,corp1,gname,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,ransomamt,ransompaid,nreleased
759,197208170002,1972,8,17.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,F. W. Woolworth Company,Puerto Rican Revolutionary Movement,0,,,1.0,2.0,Call (post-incident),0.0,0.0,2.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
760,197208170003,1972,8,17.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,S.H. Kress & Company,Puerto Rican Revolutionary Movement,0,,,1.0,2.0,Call (post-incident),0.0,0.0,2.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
761,197208180005,1972,8,17.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Lerner Shop,Puerto Rican Revolutionary Movement,0,,,1.0,2.0,Call (post-incident),0.0,0.0,2.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
762,197208180006,1972,8,18.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,E. J. Korvette,Puerto Rican Revolutionary Movement,0,,,1.0,2.0,Call (post-incident),0.0,0.0,2.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
763,197208180007,1972,8,18.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,E. J. Korvette,Puerto Rican Revolutionary Movement,0,,,1.0,2.0,Call (post-incident),0.0,0.0,2.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
764,197209140004,1972,9,10.0,1,1,1,Los Angeles,0,34.089642,-118.304207,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,Suspected member of Black September,Jewish Defense League (JDL),0,2.0,2.0,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
765,197209290003,1972,9,29.0,1,0,1,New York City,0,40.844782,-73.864827,5,Hostage Taking (Barricade Incident),,,,,1,0,1,Business,Manufacturers Hanover Trust Company,Black Liberation Army,0,6.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),3700.0,0.0,,,,
766,197210100001,1972,10,10.0,1,1,1,Los Angeles,0,34.053490000000004,-118.245319,3,Bombing/Explosion,,,,,1,0,3,Police,,Black Liberation Army,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
767,197210100002,1972,10,10.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,0,0,14,Private Citizens & Property,,Black September,0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
768,197210140001,1972,10,14.0,1,1,1,New York City,0,40.712784,-74.005941,1,Assassination,,,,,0,0,14,Private Citizens & Property,"Hadassah, Womens Zionist Organization",Black September,0,,,,,,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,
769,197210250002,1972,10,25.0,1,1,1,Arlington,0,38.880777,-77.108273,2,Armed Assault,,,,,0,0,1,Business,Arlington Trust Company,Left-Wing Militants,0,4.0,4.0,0.0,,,2.0,0.0,3.0,1.0,0.0,,,,0.0,,,,
770,197210260001,1972,10,26.0,1,1,1,Houston,0,29.76045,-95.369784,2,Armed Assault,,,,,1,0,3,Police,Houston Police Department,Black Panthers,0,2.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
771,197212000002,1972,12,15.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,,National Integration Front (FIN),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
772,197212110001,1972,12,11.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,,National Integration Front (FIN),0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
773,197212120001,1972,12,12.0,1,1,1,Miami,0,25.764367,-80.20152900000001,3,Bombing/Explosion,,,,,1,0,1,Business,VA-Cuba Forwarding Company,Secret Cuban Government,0,,,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
774,197212240002,1972,12,24.0,1,1,1,New York City,0,40.78306,-73.971249,3,Bombing/Explosion,,,,,1,0,1,Business,Department Store,Armed Revolutionary Independence Movement (MIRA),0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
775,197212240003,1972,12,24.0,1,1,1,New York City,0,40.78306,-73.971249,3,Bombing/Explosion,,,,,1,0,1,Business,Department Store,Armed Revolutionary Independence Movement (MIRA),0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
776,197212250001,1972,12,25.0,1,1,1,New York City,0,40.78306,-73.971249,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Department Store,Armed Revolutionary Independence Movement (MIRA),0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),2000.0,0.0,,,,
777,197212280003,1972,12,28.0,1,1,1,New York City,0,40.678178,-73.944158,6,Hostage Taking (Kidnapping),7.0,Facility/Infrastructure Attack,,,1,0,1,Business,New York bar,Black Liberation Army,0,4.0,,1.0,5.0,Note left at scene,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),50.0,1.0,1.0,20000.0,,
778,197212310001,1972,12,31.0,1,1,1,New Orleans,0,29.959985999999997,-90.095187,2,Armed Assault,,,,,1,0,3,Police,New Orleans Police Department,Republic of New Afrika,0,1.0,0.0,1.0,1.0,Letter,2.0,0.0,2.0,1.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
779,197301020004,1973,1,2.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,,Black Liberation Army,0,,,,,,1.0,,0.0,,1.0,4.0,,,0.0,,,,
780,197301070003,1973,1,7.0,1,1,1,New Orleans,0,29.954649,-90.074975,2,Armed Assault,7.0,Facility/Infrastructure Attack,,,1,0,3,Police,New Orleans Police Department,Republic of New Afrika,0,1.0,0.0,0.0,,,8.0,1.0,20.0,0.0,1.0,4.0,,,0.0,,,,
781,197301180003,1973,1,18.0,1,1,1,Washington,0,38.983235,-77.03635799999999,2,Armed Assault,,,,,1,0,15,Religious Figures/Institutions,"Khalifa Hamaas Abdul Khaalis, a Hanafi Muslim leader, who denounced Elijah Muhammad, the Black Muslim leader, for teaching false principles of Islam.",Black Muslims,0,7.0,7.0,0.0,,,7.0,0.0,2.0,,0.0,,,,0.0,,,,
782,197301180004,1973,1,18.0,1,1,1,Pueblo,0,38.26386,-104.612374,7,Facility/Infrastructure Attack,,,,,1,0,3,Police,Colorado Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
783,197301220002,1973,1,22.0,1,1,1,Alton,0,38.890859999999996,-90.18383399999999,7,Facility/Infrastructure Attack,,,,,1,0,3,Police,Illinois Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
784,197301250001,1973,1,25.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,3,Police,New York Police Department,Black Liberation Army,0,2.0,,,,,2.0,,0.0,,0.0,,,,0.0,,,,
785,197301270001,1973,1,27.0,1,1,1,Los Angeles,0,34.053490000000004,-118.245319,1,Assassination,,,,,1,0,7,Government (Diplomatic),Turk Govt,Armenians,0,1.0,,,,,2.0,,0.0,,0.0,,,,0.0,,,,
786,197301280001,1973,1,28.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,3,Police,New York Police Department,Black Liberation Army,0,2.0,,,,,2.0,,0.0,,0.0,,,,0.0,,,,
787,197302090002,1973,2,9.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,1,Business,,Black Liberation Army,0,2.0,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
788,197302150001,1973,2,15.0,1,1,1,New York City,0,40.78306,-73.971249,3,Bombing/Explosion,,,,,0,0,1,Business,Alexander's Department Store,Armed Revolutionary Independence Movement (MIRA),0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
789,197302270002,1973,2,27.0,1,1,1,Wounded Knee,0,43.148513,-102.371903,5,Hostage Taking (Barricade Incident),7.0,Facility/Infrastructure Attack,2.0,Armed Assault,1,0,14,Private Citizens & Property,Indian Reservation,American Indian Movement,0,200.0,,0.0,,,2.0,2.0,2.0,1.0,1.0,3.0,Minor (likely < $1 million),,1.0,11.0,,,
790,197303040005,1973,3,4.0,1,1,1,New York City,0,40.704564000000005,-73.797888,3,Bombing/Explosion,,,,,0,0,6,Airports & Aircraft,El Al Airlines,Black September,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
791,197303040006,1973,3,4.0,1,1,1,New York City,0,40.728333,-73.994167,3,Bombing/Explosion,,,,,0,0,1,Business,First Israel Bank and Trust Company of New York,Black September,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
792,197303040007,1973,3,4.0,1,1,1,New York City,0,40.728333,-73.994167,3,Bombing/Explosion,,,,,0,0,1,Business,"Israel Discount Bank, Ltd.",Black September,0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
793,197303060004,1973,3,6.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,3,Police,,Black Liberation Army,0,3.0,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),1500.0,0.0,,,,
794,197303120001,1973,3,12.0,1,1,1,Rio Piedras,0,18.402807,-66.050137,3,Bombing/Explosion,,,,,1,0,8,Educational Institution,University of Puerto Rico,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
795,197303270003,1973,3,27.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,1,Business,,Black Liberation Army,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
796,197303280003,1973,3,28.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,Secret Cuban Government,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
797,197303290001,1973,3,29.0,1,1,1,Union,0,40.696104999999996,-74.268514,3,Bombing/Explosion,,,,,0,0,1,Business,,National Integration Front (FIN),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
798,197304100002,1973,4,10.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,1,Business,,Black Liberation Army,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
799,197304160003,1973,4,16.0,1,1,1,Washington,0,38.890370000000004,-77.031959,2,Armed Assault,,,,,0,0,7,Government (Diplomatic),,Black September,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
800,197304240001,1973,4,24.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
801,197304240002,1973,4,24.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
802,197305010003,1973,5,1.0,1,1,1,New York City,0,40.712784,-74.005941,1,Assassination,,,,,1,0,12,NGO,Malcolm X Foundation,,0,,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
803,197305080001,1973,5,8.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,3,Police,,"Weather Underground, Weathermen",0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),3000.0,0.0,,,,
804,197305180002,1973,5,18.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,3,Police,,"Weather Underground, Weathermen",0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),6000.0,0.0,,,,
805,197305190001,1973,5,19.0,1,1,1,Mount Vernon,0,40.912456,-73.83827600000001,2,Armed Assault,,,,,1,0,3,Police,Mount Vernon,Black Liberation Army,0,3.0,,,,,2.0,,0.0,,0.0,,,,0.0,,,,
806,197306050001,1973,6,5.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,3,Police,Transit Police,Black Liberation Army,0,2.0,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
807,197306200002,1973,6,20.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,7,Government (Diplomatic),,Jewish Defense League (JDL),0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),3000.0,0.0,,,,
808,197307010001,1973,7,1.0,1,1,1,Bethesda,0,38.98637,-77.096919,1,Assassination,,,,,1,0,7,Government (Diplomatic),Israel Embassy,Popular Front for the Liberation of Palestine (PFLP),0,1.0,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
809,197307180002,1973,7,18.0,1,0,1,New York City,0,40.844782,-73.864827,5,Hostage Taking (Barricade Incident),,,,,1,0,1,Business,New York bank,Black Liberation Army,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
810,197307240001,1973,7,24.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,Secret Cuban Government,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
811,197308270003,1973,8,27.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,Irish Republican Army (IRA),0,,,,,,0.0,,1.0,,1.0,,,,0.0,,,,
812,197308280002,1973,8,28.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,0,0,2,Government (General),UK Govt,Irish Republican Army (IRA),0,,,,,,0.0,,1.0,,0.0,,,,0.0,,,,
813,197309040001,1973,9,4.0,1,1,1,Newark,0,40.731970000000004,-74.174184,1,Assassination,,,,,1,0,15,Religious Figures/Institutions,Nation of Islam,,0,,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
814,197309180002,1973,9,18.0,1,0,1,Edison,0,40.528045,-74.384629,1,Assassination,,,,,1,0,14,Private Citizens & Property,"Roger and Ralph Bankston, captains in the New World Sect",Black Muslims,0,2.0,2.0,,,,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
815,197309260001,1973,9,26.0,1,1,1,New Orleans,0,29.951027000000003,-90.071422,3,Bombing/Explosion,,,,,0,0,14,Private Citizens & Property,"Regional Director of the Anti-Defamation League, A.I. Botnick",White extremists,1,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
816,197309280004,1973,9,28.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,,"Weather Underground, Weathermen",0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),80000.0,0.0,,,,
817,197310180002,1973,10,18.0,1,0,1,Newark,0,40.699608000000005,-74.20089399999999,1,Assassination,,,,,1,0,14,Private Citizens & Property,"Warren A. Marcello and Michael A. Huff, members of the New World sect",Black Muslims,0,,,0.0,,,2.0,,0.0,0.0,0.0,,,,0.0,,,,
818,197310200002,1973,10,20.0,1,1,1,San Francisco,0,37.801341,-122.405667,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,3.0,3.0,0.0,,,1.0,0.0,1.0,0.0,0.0,,,,1.0,2.0,,,1.0
819,197310220003,1973,10,22.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,,,
820,197310260001,1973,10,26.0,1,1,1,New York City,0,40.712784,-74.005941,7,Facility/Infrastructure Attack,,,,,1,0,7,Government (Diplomatic),,Armenian Group,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
821,197310290003,1973,10,29.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
822,197311010001,1973,11,1.0,1,1,1,San Juan,0,18.46617,-66.106654,7,Facility/Infrastructure Attack,,,,,1,0,3,Police,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
823,197311040001,1973,11,4.0,1,1,1,Madison,0,43.07295,-89.38669399999999,3,Bombing/Explosion,,,,,1,0,3,Police,Wisconsin Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
824,197311060001,1973,11,6.0,1,1,1,Oakland,0,37.805065,-122.27302399999999,1,Assassination,,,,,1,0,8,Educational Institution,Oakland Schools,Symbionese Liberation Army (SLA),0,1.0,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
825,197311250004,1973,11,25.0,1,1,1,San Francisco,0,37.782371000000005,-122.41733300000001,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
826,197311260004,1973,11,26.0,1,1,1,Gadsden,0,33.996195,-85.978282,1,Assassination,,,,,1,0,14,Private Citizens & Property,Black minister,Ku Klux Klan,0,3.0,3.0,0.0,,,1.0,0.0,0.0,0.0,,,,,,,,,
827,197312030003,1973,12,3.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,,0,,,,,,0.0,,3.0,,1.0,,,,0.0,,,,
828,197312110002,1973,12,11.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,3.0,3.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
829,197312130001,1973,12,13.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
830,197312130002,1973,12,13.0,1,1,1,San Francisco,0,37.754729,-122.39872700000001,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,3.0,3.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,
831,197312200003,1973,12,20.0,1,1,1,San Francisco,0,37.775099,-122.444593,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,
832,197312200004,1973,12,20.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
833,197312220002,1973,12,22.0,1,1,1,San Francisco,0,37.773009,-122.418631,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
834,197312220003,1973,12,22.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
835,197312230001,1973,12,23.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,
836,197312300001,1973,12,30.0,1,1,1,Miami,0,25.764367,-80.20152900000001,3,Bombing/Explosion,,,,,1,0,11,Maritime,,National Front for the Liberation of Cuba (FLNC),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
837,197401280001,1974,1,28.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
838,197401280002,1974,1,28.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
839,197401280003,1974,1,28.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
840,197401280004,1974,1,28.0,1,1,1,San Francisco,0,37.727373,-122.427361,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,2.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,
841,197401280005,1974,1,28.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,2.0,2.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
842,197402030002,1974,2,3.0,1,1,1,Laurel,0,39.099169,-76.848461,3,Bombing/Explosion,,,,,0,0,3,Police,Maryland Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
843,197402040003,1974,2,4.0,1,1,1,New York City,0,40.712784,-74.005941,1,Assassination,,,,,1,0,15,Religious Figures/Institutions,YA Sin Sunni Moslem Mosque,Black Muslims,0,2.0,,,,,4.0,,0.0,,0.0,,,,0.0,,,,
844,197402040004,1974,2,4.0,1,1,1,Berkeley,0,37.869885,-122.27053899999999,6,Hostage Taking (Kidnapping),,,,,1,0,10,Journalists & Media,Publisher William Randolph Hearst,Symbionese Liberation Army (SLA),0,8.0,,,,,0.0,,0.0,,0.0,,,,1.0,1.0,,,1.0
845,197402240005,1974,2,24.0,1,1,1,Boulder,0,40.008321,-105.285048,3,Bombing/Explosion,,,,,1,0,8,Educational Institution,Flatiron Elementary School,Chicano Radicals,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
846,197403000001,1974,3,16.0,1,1,1,Boulder,0,40.007581,-105.265942,3,Bombing/Explosion,,,,,1,0,8,Educational Institution,Colorado police,Chicano Radicals,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),8000.0,,,,,
847,197403000002,1974,3,16.0,1,1,1,Boulder,0,40.014986,105.270546,3,Bombing/Explosion,,,,,1,0,2,Government (General),"Boulder, Colorado government",Chicano Radicals,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),500.0,,,,,
848,197403070002,1974,3,7.0,1,1,1,San Jose,0,37.338475,-121.88579399999999,3,Bombing/Explosion,,,,,1,0,1,Business,Shell Oil Company,Americans for Justice,0,,,1.0,10.0,,0.0,0.0,0.0,0.0,,,,,,,,,
849,197403070003,1974,3,7.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,3,Bombing/Explosion,,,,,1,0,2,Government (General),,"Weather Underground, Weathermen",0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
850,197403070004,1974,3,7.0,1,1,1,Portland,0,45.511795,-122.675629,3,Bombing/Explosion,,,,,1,0,2,Government (General),Oregon State Office Building,,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
851,197403090001,1974,3,9.0,1,1,1,Los Altos,0,37.383075,-122.114149,3,Bombing/Explosion,,,,,1,0,1,Business,Shell Oil Company,Americans for Justice,0,,,1.0,10.0,,0.0,0.0,0.0,0.0,,,,,,,,,
852,197403210002,1974,3,21.0,1,1,1,Folcroft,0,39.891141,-75.283596,3,Bombing/Explosion,,,,,1,0,3,Police,Pennsylvania Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),5000.0,,,,,
853,197404010003,1974,4,1.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,12,NGO,white people in San Francisco,Zebra killers,0,,,0.0,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,
854,197404130002,1974,4,13.0,1,1,1,Miami,0,25.764367,-80.20152900000001,1,Assassination,,,,,1,0,2,Government (General),Cuban Govt,Secret Organization Zero,0,,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
855,197404140001,1974,4,14.0,1,1,1,Los Angeles,0,34.053490000000004,-118.245319,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),Lebanese Diplomatic Corps,Jewish Defense League (JDL),0,2.0,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),1500.0,0.0,,,,
856,197404140003,1974,4,14.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,1.0,0.0,,,0.0,0.0,2.0,0.0,0.0,,,,,,,,
857,197404150001,1974,4,15.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,2,Armed Assault,,,,,1,0,1,Business,,Symbionese Liberation Army (SLA),0,4.0,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
858,197404160003,1974,4,16.0,1,1,1,San Francisco,0,37.716165000000004,-122.46803700000001,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,white people in San Francisco,Zebra killers,0,1.0,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
859,197404170001,1974,4,17.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,3,Police,,Black Liberation Army,0,4.0,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
860,197404220001,1974,4,22.0,1,1,1,Guaynabo,0,18.357497,-66.111137,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),5000.0,0.0,,,,
861,197404240003,1974,4,24.0,1,1,1,Perryville,0,39.560113,-76.071338,3,Bombing/Explosion,,,,,1,0,3,Police,Maryland Police,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
862,197405010003,1974,5,1.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,6,Airports & Aircraft,Alitalia,,0,,,,,,0.0,,2.0,,1.0,,,,0.0,,,,
863,197405030002,1974,5,3.0,1,0,1,New Haven,0,41.30713,-72.92497900000001,2,Armed Assault,,,,,1,0,1,Business,,Black Liberation Army,0,4.0,,,,,0.0,,1.0,,1.0,4.0,,,0.0,,,,
